filename,latency_ms,phone_found,phone_conf,knife_found,knife_conf,cup_found,cup_conf
frame_cam0_1737205513000.png,31.2413,0,0,0,0,1,0.89571
frame_cam0_1737310500000.png,31.4584,1,0.403479,0,0,1,0.91261
frame_cam0_1737415330000.png,31.3389,1,0.596521,0,0,1,0.89571
frame_cam0_1737517650000.png,31.8463,1,0.273394,0,0,1,0.875985
frame_cam0_1737620179000.png,31.4143,1,0.357442,0,0,1,0.91261
frame_cam0_1737726656000.png,31.2196,1,0.451281,0,0,1,0.91261
frame_cam0_1737779927000.png,31.2686,0,0,0,0,1,0.91261
frame_cam0_1737879412000.png,57.2809,0,0,0,0,1,0.91261
frame_cam0_1737980646000.png,32.3822,1,0.273394,0,0,1,0.91261
frame_cam0_1738077938000.png,35.8269,0,0,0,0,1,0.91261
frame_cam0_1738177496000.png,33.3273,1,0.462295,0,0,1,0.91261
frame_cam0_1738275756000.png,31.2352,1,0.64667,0,0,1,0.89571
frame_cam0_1738375324000.png,31.2165,1,0.35333,0,0,1,0.91261
frame_cam0_1738472331000.png,31.319,1,0.425016,0,0,1,0.91261
frame_cam0_1738574544000.png,31.1383,1,0.319615,1,0.35333,1,0.91261
frame_cam0_1738676423000.png,31.3248,1,0.313894,0,0,1,0.91261
frame_cam0_1738776988000.png,31.4209,1,0.574984,1,0.425016,1,0.91261
frame_cam0_1738877442000.png,31.3933,0,0,1,0.35333,1,0.91261
frame_cam0_1738980674000.png,31.3475,1,0.742262,1,0.5,1,0.91261
frame_cam0_1739080073000.png,31.1429,1,0.64667,1,0.537705,1,0.91261
frame_cam0_1739178300000.png,31.3607,1,0.425016,1,0.319615,1,0.91261
frame_cam0_1739276287000.png,31.0309,1,0.742262,1,0.61143,1,0.91261
frame_cam0_1739373968000.png,31.7915,1,0.712314,1,0.537705,1,0.91261
frame_cam0_1739475732000.png,32.5438,1,0.574984,1,0.596521,1,0.91261
frame_cam0_1739574577000.png,32.6934,1,0.61143,1,0.574984,1,0.91261
frame_cam0_1739674269000.png,33.2038,1,0.537705,1,0.537705,1,0.91261
frame_cam0_1739773861000.png,32.2388,1,0.61143,1,0.462295,1,0.91261
frame_cam0_1739919348000.png,40.8472,1,0.425016,1,0.5,1,0.91261
frame_cam0_1740024581000.png,40.4537,1,0.287686,1,0.548719,1,0.91261
frame_cam0_1740124669000.png,31.7916,1,0.257738,1,0.548719,1,0.91261
frame_cam1_1724672373000.png,31.7647,1,0.35333,1,0.596521,1,0.82692
frame_cam1_1724773503000.png,40.5424,1,0.319615,1,0.5,1,0.82692
frame_cam1_1724876699000.png,40.7292,1,0.35333,0,0,1,0.797131
frame_cam1_1724980412000.png,31.8946,1,0.388571,1,0.451281,1,0.853141
frame_cam1_1725081697000.png,32.2001,1,0.287686,1,0.451281,1,0.82692
frame_cam1_1725227614000.png,44.551,1,0.319615,1,0.726606,1,0.89571
frame_cam1_1725331271000.png,43.0474,1,0.35333,1,0.686106,1,0.875985
frame_cam1_1725388588000.png,37.6139,1,0.257738,1,0.686106,1,0.853141
frame_cam1_1725486957000.png,33.0389,1,0.319615,1,0.726606,1,0.89571
frame_cam1_1725589958000.png,32.7044,1,0.257738,1,0.686106,1,0.853141
frame_cam1_1725688920000.png,31.5259,1,0.257738,1,0.726606,1,0.89571
frame_cam1_1725795571000.png,41.5329,1,0.35333,1,0.726606,1,0.875985
frame_cam1_1725894619000.png,35.0019,1,0.425016,1,0.726606,1,0.875985
frame_cam1_1725995864000.png,37.4275,1,0.319615,1,0.726606,1,0.875985
frame_cam1_1726095710000.png,32.3301,1,0.35333,1,0.726606,1,0.89571
frame_cam1_1726198878000.png,31.3966,0,0,1,0.726606,1,0.875985
frame_cam1_1726319476000.png,31.0882,0,0,1,0.726606,1,0.89571
frame_cam1_1726429169000.png,31.1279,1,0.257738,1,0.726606,1,0.875985
frame_cam1_1726530022000.png,31.274,1,0.5,1,0.726606,1,0.875985
frame_cam1_1726631775000.png,31.4991,1,0.5,1,0.686106,1,0.853141
frame_cam1_1726730989000.png,32.2713,1,0.425016,1,0.763681,1,0.89571
frame_cam1_1726838013000.png,31.23,1,0.425016,1,0.763681,1,0.89571
frame_cam1_1726939973000.png,31.6086,0,0,1,0.763681,1,0.89571
frame_cam1_1727042998000.png,32.8469,1,0.35333,1,0.726606,1,0.89571
frame_cam1_1727144884000.png,32.8772,0,0,1,0.726606,1,0.89571
frame_cam1_1727244520000.png,33.3141,0,0,1,0.763681,1,0.877009
frame_cam1_1727349760000.png,33.3194,1,0.425016,1,0.642558,1,0.875985
frame_cam1_1727451079000.png,33.7681,1,0.388571,1,0.726606,1,0.89571
frame_cam1_1727551032000.png,33.227,1,0.388571,1,0.686106,1,0.85976
frame_cam1_1727652956000.png,32.6723,1,0.319615,1,0.596521,1,0.840532
frame_cam1_1727768297000.png,32.9546,1,0.257738,1,0.642558,1,0.875985
frame_cam1_1727868890000.png,32.9082,0,0,1,0.686106,1,0.875985
frame_cam1_1727974050000.png,32.9679,0,0,1,0.763681,1,0.875985
frame_cam1_1728075988000.png,32.9859,0,0,1,0.642558,1,0.853141
frame_cam1_1728178032000.png,33.5837,0,0,1,0.726606,1,0.797131
frame_cam1_1728275884000.png,33.703,0,0,1,0.726606,1,0.853141
frame_cam1_1728379558000.png,33.2361,0,0,1,0.642558,1,0.89571
frame_cam1_1728523254000.png,33.4514,0,0,1,0.686106,1,0.853141
